Year,Sum of IndicatorValue,AggregationLabel,IndicatorName,Gender,Ethnicity,AgeGrp,IMD,Locality,Sum of LowerCI95,Sum of UpperCI95
2016,9.95,Yardley East,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.95,9.95
2016,9.78,Yardley East,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,8.75,10.89
2016,9.78,Yardley East,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,8.75,10.89
2016,9.31,Yardley West & Stechford,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,9.31,9.31
2016,7.96,Yardley West & Stechford,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,7.96,7.96
2016,14.1,Yardley West & Stechford,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,12.9,15.4
2016,14.1,Yardley West & Stechford,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,12.9,15.4
2017,10.4,Acocks Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,10.4,10.4
2017,9.24,Acocks Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.23,9.24
2017,25.4,Acocks Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,24.1,26.8
2017,25.4,Acocks Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,24.1,26.8
2017,12.9,Allens Cross,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,12.9,12.9
2017,10.2,Allens Cross,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,10.2,10.2
2017,18.05,Allens Cross,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,16.52,19.689999999999998
2017,18.05,Allens Cross,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,16.52,19.689999999999998
2017,12,Alum Rock,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,12,12
2017,9.61,Alum Rock,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.61,9.61
2017,34.7,Alum Rock,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,33.099999999999994,36.3
2017,34.7,Alum Rock,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,33.099999999999994,36.3
2017,11.1,Aston,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,11.1,11.1
2017,9.31,Aston,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,9.31,9.31
2017,44.3,Aston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,42.5,46.099999999999994
2017,44.3,Aston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,42.5,46.099999999999994
2017,12.2,Balsall Heath West,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,12.2,12.2
2017,8.68,Balsall Heath West,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,8.68,8.68
2017,32.4,Balsall Heath West,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,30.2,34.599999999999994
2017,32.4,Balsall Heath West,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,30.2,34.599999999999994
2017,10.8,Bartley Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,10.8,10.8
2017,9.18,Bartley Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,9.18,9.19
2017,18.38,Bartley Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,17.28,19.53
2017,18.38,Bartley Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,17.28,19.53
2017,10.3,Billesley,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,10.3,10.3
2017,9.47,Billesley,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,9.46,9.47
2017,21.5,Billesley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,20.299999999999997,22.9
2017,21.5,Billesley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,20.299999999999997,22.9
2017,12.7,Birchfield,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,12.7,12.7
2017,11,Birchfield,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,11,11
2017,28.5,Birchfield,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,26.7,30.5
2017,28.5,Birchfield,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,26.7,30.5
2017,10.1,Bordesley & Highgate,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,10.1,10.1
2017,8.12,Bordesley & Highgate,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,8.11,8.12
2017,28.1,Bordesley & Highgate,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,26.200000000000003,30.200000000000003
2017,28.1,Bordesley & Highgate,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,26.200000000000003,30.200000000000003
2017,9.72,Bordesley Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,9.71,9.72
2017,9.55,Bordesley Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.55,9.55
2017,40.5,Bordesley Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,38.2,43
2017,40.5,Bordesley Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,38.2,43
2017,10.5,Bournbrook & Selly Park,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,10.5,10.5
2017,10.1,Bournbrook & Selly Park,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,10.1,10.1
2017,13.440000000000001,Bournbrook & Selly Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,12,15.01
2017,13.440000000000001,Bournbrook & Selly Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,Central,12,15.01
2017,11.3,Bournville & Cotteridge,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,11.3,11.3
2017,10.2,Bournville & Cotteridge,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,10.2,10.2
2017,14.100000000000001,Bournville & Cotteridge,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,13.059999999999999,15.2
2017,14.100000000000001,Bournville & Cotteridge,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,Central,13.059999999999999,15.2
2017,12.1,Brandwood & King's Heath,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,12.1,12.1
2017,10.4,Brandwood & King's Heath,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,10.4,10.4
2017,16.85,Brandwood & King's Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,15.74,18.03
2017,16.85,Brandwood & King's Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,15.74,18.03
2017,10.5,Bromford & Hodge Hill,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,10.5,10.5
2017,9.1,Bromford & Hodge Hill,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.1,9.1
2017,24.9,Bromford & Hodge Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,23.5,26.299999999999997
2017,24.9,Bromford & Hodge Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,23.5,26.299999999999997
2017,9.09,Castle Vale,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,9.08,9.09
2017,8.35,Castle Vale,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,8.35,8.35
2017,20.02,Castle Vale,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,18.259999999999998,21.77
2017,20.02,Castle Vale,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,18.259999999999998,21.77
2017,11.9,Druids Heath & Monyhull,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,11.9,11.9
2017,9.32,Druids Heath & Monyhull,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,9.32,9.32
2017,16.03,Druids Heath & Monyhull,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,14.620000000000001,17.56
2017,16.03,Druids Heath & Monyhull,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,14.620000000000001,17.56
2017,11.9,Edgbaston,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,11.9,11.9
2017,11.4,Edgbaston,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,11.4,11.4
2017,13.17,Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,11.989999999999998,14.45
2017,13.17,Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,South,11.989999999999998,14.45
2017,11,Erdington,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,11,11
2017,9.57,Erdington,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,9.57,9.57
2017,15.5,Erdington,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,14.46,16.61
2017,15.5,Erdington,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,14.46,16.61
2017,9.97,Frankley Great Park,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,9.97,9.98
2017,8.82,Frankley Great Park,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,8.82,8.83
2017,18.59,Frankley Great Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,17.1,20.189999999999998
2017,18.59,Frankley Great Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,17.1,20.189999999999998
2017,12,Garretts Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,12,12
2017,9.62,Garretts Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.62,9.63
2017,20.02,Garretts Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,18.35,21.87
2017,20.02,Garretts Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,18.35,21.87
2017,9.59,Glebe Farm & Tile Cross,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,9.59,9.59
2017,8.45,Glebe Farm & Tile Cross,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,8.45,8.45
2017,26.7,Glebe Farm & Tile Cross,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,25.299999999999997,28.1
2017,26.7,Glebe Farm & Tile Cross,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,25.299999999999997,28.1
2017,11,Gravelly Hill,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,11,11
2017,10.2,Gravelly Hill,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,10.2,10.2
2017,20.27,Gravelly Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,18.62,22
2017,20.27,Gravelly Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,18.62,22
2017,11.5,Hall Green North,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,11.5,11.5
2017,9.94,Hall Green North,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,9.94,9.94
2017,30.6,Hall Green North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,29.200000000000003,32.099999999999994
2017,30.6,Hall Green North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,29.200000000000003,32.099999999999994
2017,12.4,Hall Green South,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,12.4,12.4
2017,11.6,Hall Green South,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,11.6,11.6
2017,16.61,Hall Green South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,15.14,18.2
2017,16.61,Hall Green South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,Central,15.14,18.2
2017,11,Handsworth,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,11,11
2017,9.16,Handsworth,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,9.16,9.16
2017,42.900000000000006,Handsworth,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,40.5,45.4
2017,42.900000000000006,Handsworth,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,40.5,45.4
2017,11.6,Handsworth Wood,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,11.6,11.6
2017,9.84,Handsworth Wood,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,9.84,9.84
2017,34.7,Handsworth Wood,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,33.2,36.4
2017,34.7,Handsworth Wood,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,West,33.2,36.4
2017,11.4,Harborne,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,11.4,11.4
2017,10,Harborne,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,10,10
2017,13.28,Harborne,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,12.31,14.309999999999999
2017,13.28,Harborne,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,South,12.31,14.309999999999999
2017,9.32,Heartlands,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,9.32,9.32
2017,8.19,Heartlands,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,8.19,8.19
2017,34.9,Heartlands,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,32.7,37.1
2017,34.9,Heartlands,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,32.7,37.1
2017,11.2,Highter's Heath,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,11.2,11.2
2017,9.57,Highter's Heath,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,9.56,9.57
2017,17.59,Highter's Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,16.08,19.22
2017,17.59,Highter's Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,16.08,19.22
2017,11.1,Holyhead,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,11.1,11.1
2017,9.32,Holyhead,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,9.32,9.33
2017,39.7,Holyhead,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,37.3,42.099999999999994
2017,39.7,Holyhead,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,37.3,42.099999999999994
2017,12.1,King's Norton North,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,12.1,12.1
2017,10.7,King's Norton North,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,10.7,10.7
2017,15.15,King's Norton North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,13.79,16.630000000000003
2017,15.15,King's Norton North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,13.79,16.630000000000003
2017,10.1,King's Norton South,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,10.1,10.1
2017,9.04,King's Norton South,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,9.04,9.04
2017,21.4,King's Norton South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,19.7,23.3
2017,21.4,King's Norton South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,19.7,23.3
2017,10.2,Kingstanding,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,10.2,10.2
2017,8.94,Kingstanding,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,8.94,8.94
2017,22.9,Kingstanding,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,21.700000000000003,24.2
2017,22.9,Kingstanding,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,21.700000000000003,24.2
2017,10.6,Ladywood,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,10.6,10.6
2017,10.1,Ladywood,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,10,10.1
2017,16.479999999999997,Ladywood,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,15.29,17.740000000000002
2017,16.479999999999997,Ladywood,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,15.29,17.740000000000002
2017,11.1,Longbridge & West Heath,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,11.1,11.1
2017,9.66,Longbridge & West Heath,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,9.66,9.66
2017,17.83,Longbridge & West Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,16.73,18.990000000000002
2017,17.83,Longbridge & West Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,16.73,18.990000000000002
2017,11.1,Lozells,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,11.1,11.1
2017,8.23,Lozells,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,8.22,8.23
2017,38.5,Lozells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,36.2,41
2017,38.5,Lozells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,36.2,41
2017,11.3,Moseley,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,11.3,11.3
2017,10.2,Moseley,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,10.2,10.2
2017,20.9,Moseley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,19.799999999999997,22.2
2017,20.9,Moseley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,19.799999999999997,22.2
2017,9.83,Nechells,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,9.83,9.83
2017,8.01,Nechells,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,8.01,8.01
2017,32.7,Nechells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,30.5,35
2017,32.7,Nechells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,30.5,35
2017,10.1,Newtown,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,10.1,10.1
2017,8.96,Newtown,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,8.96,8.96
2017,27.6,Newtown,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,25.5,29.6
2017,27.6,Newtown,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,25.5,29.6
2017,10.8,North Edgbaston,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,10.8,10.8
2017,9.52,North Edgbaston,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,9.52,9.52
2017,25.200000000000003,North Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,23.9,26.6
2017,25.200000000000003,North Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,23.9,26.6
2017,11.6,Northfield,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,11.6,11.6
2017,9.83,Northfield,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,9.83,9.83
2017,14.399999999999999,Northfield,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,13.03,15.879999999999999
2017,14.399999999999999,Northfield,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,South,13.03,15.879999999999999
2017,11.3,Oscott,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,11.3,11.3
2017,10.1,Oscott,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,10.1,10.1
2017,16.86,Oscott,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,15.77,18.02
2017,16.86,Oscott,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,15.77,18.02
2017,11.7,Perry Barr,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,11.7,11.7
2017,9.52,Perry Barr,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,9.52,9.52
2017,21.3,Perry Barr,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,20.2,22.700000000000003
2017,21.3,Perry Barr,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,West,20.2,22.700000000000003
